,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
504,504,504,504,504,504,504,504,504,504,Bobby had p pieces of candy. He ate q pieces of candy. Then he ate r more. How many pieces of candy did Bobby eat?,( q + r )
505,505,505,505,505,505,505,505,505,505,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that p visitors came to the Buckingham palace that day. If there were q visitors the previous day and r visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous s days?",( p - ( q + r ) )
506,506,506,506,506,506,506,506,506,506,Paul had p books and q pens. After selling some books and pens in a garage sale he had r books and s pens left. How many books did he sell in the garage sale?,( p - r )
507,507,507,507,507,507,507,507,507,507,Marco and his dad went strawberry picking. Marco's dad's strawberries weighed p pounds. If together their strawberries weighed q pounds. How much did Marco's strawberries weigh?,( q - p )
508,508,508,508,508,508,508,508,508,508,"Julia played tag with p kids on monday, q kids on tuesday and r kids on wednesday. How many kids did she play with on monday and wednesday?",( p + r )
509,509,509,509,509,509,509,509,509,509,Marco and his dad went strawberry picking. Marco's strawberries weighed p pounds. If together their strawberries weighed q pounds. How much did his dad's strawberries weigh?,( q - p )
510,510,510,510,510,510,510,510,510,510,Shirley sold p boxes of trefoils. How many boxes are in each case if she needs to deliver q cases of boxes?,( p / q )
511,511,511,511,511,511,511,511,511,511,Paul got a box of p crayons and q erasers for his birthday. At the end of the school year he only had r left while not having lost a single erasers. How many crayons had been lost or given away?,( p - r )
512,512,512,512,512,512,512,512,512,512,David did p more push-ups than Zachary in gym class today. If David did q push-ups How many push-ups did Zachary and David do altogether?,( ( q + q ) - p )
513,513,513,513,513,513,513,513,513,513,Danny collects bottle caps and wrappers. He found p bottle caps and q wrappers at the park. Now he has r bottle caps and s wrappers in his collection. How many more wrappers than bottle caps does danny have now?,( s - r )
514,514,514,514,514,514,514,514,514,514,Tiffany was collecting cans for recycling. On monday she had p bags of cans. She found q bags of cans on the next day and r bags of cans the day after that. How many bags did she find after monday?,( q + r )
515,515,515,515,515,515,515,515,515,515,Faye was placing her pencils into rows with p pencils in each row. She had q packs of pencils each one having r pencils. How many rows could she make?,( q * ( r / p ) )
516,516,516,516,516,516,516,516,516,516,p birds and q storks were sitting on the fence. r more storks came to join them. How many more storks than birds are sitting on the fence?,( ( q + r ) - p )
517,517,517,517,517,517,517,517,517,517,Jessie weighed p kilograms. After she started to go jogging everyday she lost q kilograms in the first week and r kilograms in the second week. How much does she weigh now?,( ( p - q ) - r )
518,518,518,518,518,518,518,518,518,518,p packs of dvds can be bought with q dollars. How much does each pack cost?,( q / p )
519,519,519,519,519,519,519,519,519,519,"Julia played tag with p kids on monday, q kids on tuesday and r kids on wednesday. How many more kids did she play with on monday than on wednesday?",( p - r )
520,520,520,520,520,520,520,520,520,520,"There were p parents, q pupils and r teachers in the program. How many people were present in the program?",( ( p + q ) + r )
521,521,521,521,521,521,521,521,521,521,At the stop p more people got on the train. Initially there were q people on the train. How many people are there on the train now?,( q + p )
522,522,522,522,522,522,522,522,522,522,Frank had p pieces of candy. He lost q of them. If he put the remaining pieces into bags with r pieces in each bag How many bags would he have?,( ( p - q ) / r )
523,523,523,523,523,523,523,523,523,523,Bryan took a look at his books as well. If he has p books distributed equally in q bookshelves How many books are there in each bookshelf?,( p / q )
524,524,524,524,524,524,524,524,524,524,A waiter had p customers. After some more arrived he had q customers. How many new customers arrived?,( q - p )
525,525,525,525,525,525,525,525,525,525,Brenda's mother made cookies for guests. If she prepared p cookies and each of them had q cookies How many guests did she prepare cookies for?,( p / q )
526,526,526,526,526,526,526,526,526,526,"They decided to hold the party in their backyard. They have some sets of tables, each having the p chairs. If there are a total of q chairs in the backyard How many sets of tables do they have?",( q / p )
527,527,527,527,527,527,527,527,527,527,Luke played a trivia game and scored p points. If he gained the q points in each round How many rounds did he play?,( p / q )
528,528,528,528,528,528,528,528,528,528,"Jack received p emails in the afternoon, q emails in the morning and some more in the evening. If he received a total of r emails in the day How many emails did jack receive in the evening?",( r - ( q + p ) )
529,529,529,529,529,529,529,529,529,529,There are p baskets of peaches. Each basket has q red peaches and r green peaches. How many peaches are in each basket?,( q + r )
530,530,530,530,530,530,530,530,530,530,The school is planning a field trip. The school has p classrooms. There are q students in the school and r seats on each school bus. If s students do n't want to go for the trip How many students are going on the trip?,( q - s )
531,531,531,531,531,531,531,531,531,531,Jesse's room is p feet long and q feet wide. If she already has r square feet of carpet How much more carpet does she need to cover the whole floor?,( ( p * q ) - r )
532,532,532,532,532,532,532,532,532,532,Jake has p fewer peaches and q more apples than Steven. Steven has r peaches and s apples. How many more peaches than apples does Steven have?,( r - s )
533,533,533,533,533,533,533,533,533,533,Danny collects bottle caps. He threw away p of the old ones at the park while he found q bottle caps new ones. Now he has r bottle caps in his collection. How many bottle caps did danny have at first?,( ( r + p ) - q )
534,534,534,534,534,534,534,534,534,534,Nell collects baseball cards. She had p cards. She gave q cards to John and yet some more to Jeff. Now she has r cards left. How many cards did Nell give to Jeff?,( ( p - q ) - r )
535,535,535,535,535,535,535,535,535,535,Next on his checklist is wax to stick the feathers together. If he currently has p g of wax and the feathers require a total of q g of wax How many more grams of wax does he need?,( q - p )
536,536,536,536,536,536,536,536,536,536,Winter is almost here and most animals are migrating to warmer countries. There are p bird families living near the mountain. q bird families flew away for winter and r new bird families came to live near the mountain from the arctic. How many bird families were left near the mountain?,( ( p - q ) + r )
537,537,537,537,537,537,537,537,537,537,Steven has p peaches. Jake has q fewer peaches than Steven and r more peaches than Jill. How many peaches does Jake have?,( p - q )
538,538,538,538,538,538,538,538,538,538,Josh had some marbles in his collection. He lost p marbles. If he has q marbles now How many marbles did he have in his collection?,( p + q )
539,539,539,539,539,539,539,539,539,539,He had p aquariums for saltwater animals and q aquariums for freshwater animals. Each aquarium has r animals in it. How many animals does he have in total?,( ( p + q ) * r )
540,540,540,540,540,540,540,540,540,540,Jessie currently weighs p kilograms. After she started to go jogging everyday she lost q kilograms. How much did she weigh before starting to jog?,( p + q )
541,541,541,541,541,541,541,541,541,541,Dan has $ p left with him after he bought a candy bar for $ q. How much money did he have initially?,( p + q )
542,542,542,542,542,542,542,542,542,542,Zachary did p push-ups and q crunches in gym class today. David did r more push-ups but s less crunches than zachary. How many push-ups and crunches did Zachary do?,( p + q )
543,543,543,543,543,543,543,543,543,543,A book has p chapters. The first chapter is q pages long the second chapter is r pages long and the third chapter is s pages long. How many more pages does the first chapter have than the second chapter?,( q - r )
544,544,544,544,544,544,544,544,544,544,Danny collects bottle caps. He found p bottle caps at the park while he threw away q old ones. Now he has r bottle caps in his collection. How many more bottle caps did danny find at the park than those he threw away?,( p - q )
545,545,545,545,545,545,545,545,545,545,Dan has $ p. For a total of $ q he bought r candy bar each one costing the same amount of money. How much money is left?,( p - q )
546,546,546,546,546,546,546,546,546,546,Mary is baking a cake. The recipe calls for p cups of sugar and q cups of flour. She already put in r cups of flour. How many more cups of flour than cups of sugar does she need to add now?,( ( q - r ) - p )
547,547,547,547,547,547,547,547,547,547,"At the zoo, a cage had p snakes and q alligators. If r snakes were hiding How many snakes were not hiding?",( p - r )
548,548,548,548,548,548,548,548,548,548,Emily is making bead necklaces for her friends. She was able to make p necklaces and she had q beads. How many beads did each necklace need?,( q / p )
549,549,549,549,549,549,549,549,549,549,Tiffany was collecting cans for recycling. On monday she had p bags of cans. The next day she found q more bags of cans and r bags of bottles. How many bags of cans did she have altogether?,( p + q )
550,550,550,550,550,550,550,550,550,550,Robin has some packages of gum. There are p pieces in each package. Robin has q extra pieces of gum. In all the number of pieces of gums robin has is r. How many packages does Robin have?,( ( r - q ) / p )
551,551,551,551,551,551,551,551,551,551,Baker made p cakes. If his friend bought q cakes from him How many cakes would baker still have?,( p - q )
552,552,552,552,552,552,552,552,552,552,p children were riding on the bus. At the bus stop some more children got on the bus. Then there were q children altogether on the bus. How many more children are on the bus now than there were before the bus stop?,( q - p )
553,553,553,553,553,553,553,553,553,553,Danny collects bottle caps and wrappers. He found p bottle caps and q wrappers at the park. Now he has r bottle caps and s wrappers in his collection. How many bottle caps did danny have at first?,( r - p )
554,554,554,554,554,554,554,554,554,554,For the walls of the house he would use p large planks of wood. If each plank of wood needs q pieces of nails to be secured How many planks does John need for the house wall?,8
555,555,555,555,555,555,555,555,555,555,Paco ate p cookies. If he had q cookies initially How many cookies did Paco have left?,( q - p )
556,556,556,556,556,556,556,556,556,556,Bobby had p pieces of candy. He ate q pieces of candy. Then he ate r more. How many pieces of candy does he still have left?,( p - ( q + r ) )
557,557,557,557,557,557,557,557,557,557,Baker made p cakes. He sold some of them. If he still has q cakes left How many cakes did baker sell?,( p - q )
558,558,558,558,558,558,558,558,558,558,During summer break p kids from Lawrence county go to camp and the other q kids stay home. How many more kids spent their summer break at the camp compared to those who stayed home?,( p - q )
559,559,559,559,559,559,559,559,559,559,Randy has p blocks. He uses q blocks to build a tower and r blocks to build a house. How many blocks are left?,( p - ( q + r ) )
560,560,560,560,560,560,560,560,560,560,"Every day Ryan spends p hours on learning english q hours on learning chinese and r hours on learning spanish. How many hours does he spend on learning english, chinese and spanish in all?",( ( p + q ) + r )
561,561,561,561,561,561,561,561,561,561,p birds were sitting on the fence. Some more birds came to join them. If there are a total of q birds on the fence now How many more birds had come to sit on the fence?,( q - p )
562,562,562,562,562,562,562,562,562,562,In a school there are p girls and the rest are boys. If there are q more boys than girls How many boys are there in that school?,( p + q )
563,563,563,563,563,563,563,563,563,563,Jesse's room is p feet long and q feet wide. How much longer is her room than it is wide?,( p - q )
564,564,564,564,564,564,564,564,564,564,There are p different books and q different movies in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more books than movies are there in the ' crazy silly school ' series?,( p - q )
565,565,565,565,565,565,565,565,565,565,You had p bags with equal number of cookies. If you had q cookies and r candies in total How many bags of cookies do you have?,( q / p )
566,566,566,566,566,566,566,566,566,566,Jerry had p action figures and q books on a shelf in his room. Later he added r more action figures to the shelf. How many more books than action figures were on his shelf?,( q - ( p + r ) )
567,567,567,567,567,567,567,567,567,567,Mary is baking a cake. The recipe calls for p cups of sugar and q cups of flour. She already put in some cups of flour. If she still needs r more cups of flour How many cups of flour did she put in?,( q - r )
568,568,568,568,568,568,568,568,568,568,"Rachel had to complete p pages of math homework, q pages of reading homework and r more pages of biology homework. How many pages of math and reading homework did she have to complete?",( p + q )
569,569,569,569,569,569,569,569,569,569,Paige was helping her mom plant flowers in p flowerbeds. They planted q seeds altogether. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?,( q / p )
570,570,570,570,570,570,570,570,570,570,He then went to see the oranges being harvested. He found out that they harvest p sacks of unripe oranges and q sacks of ripe oranges per day. How many sacks of ripe oranges will they have after r days of harvest?,( q * r )
571,571,571,571,571,571,571,571,571,571,Paul had p books. After giving q books to his friend and selling some books in a garage sale he had r books left. How many books did he sell in the garage sale?,( ( p - q ) - r )
572,572,572,572,572,572,572,572,572,572,Paco had p salty cookies and q sweet cookies. He ate r sweet cookies and s salty cookies. How many sweet cookies did Paco have left?,( q - r )
573,573,573,573,573,573,573,573,573,573,The school is planning a field trip. The school has p classrooms. q school buses are fully filled with r seats on each school bus. How many students are in the school?,( q * r )
574,574,574,574,574,574,574,574,574,574,Faye was placing her pencils and crayons into p rows with q crayons and r pencils in each row. How many pencils does she have?,( p * r )
575,575,575,575,575,575,575,575,575,575,Faye was placing p pencils equally into q rows. How many pencils did she place in each row?,( p / q )
576,576,576,576,576,576,576,576,576,576,"Julia played tag with p kids on monday, q kids on tuesday and r kids on wednesday. How many more kids did she play with on monday and tuesday than on wednesday?",( ( p + q ) - r )
577,577,577,577,577,577,577,577,577,577,Baker made p cakes. If he sold q of them How many more cakes did baker make than those he sold?,( p - q )
578,578,578,578,578,578,578,578,578,578,There are p bananas in Philip's banana collection. If the bananas are organized into groups of size q How many groups are there?,( p / q )
579,579,579,579,579,579,579,579,579,579,Olivia spent p dollars at a supermarket. If there were q dollars in her wallet initially How much money does she have left?,( q - p )
580,580,580,580,580,580,580,580,580,580,Baker sold p cakes. If he had made q cakes initially How many cakes would baker still have?,( q - p )
581,581,581,581,581,581,581,581,581,581,Every day Ryan spends p hours on learning chinese and some more hours on learning english. If he spends q hours more on learning english than on learning chinese How many hours does he spend on learning english?,( p + q )
582,582,582,582,582,582,582,582,582,582,Rachel had to complete p pages of math homework. If she had to complete q more pages of math homework than reading homework How many pages did she have to complete in all?,( ( p + p ) - q )
583,583,583,583,583,583,583,583,583,583,Dan has $ p. He bought a chocolate for $ q and a candy bar for $ r. How much money did he spend to buy candy bar than he did to buy chocolate?,( r - q )
584,584,584,584,584,584,584,584,584,584,Jessie weighed p kilograms. After she started to go jogging everyday she lost q kilograms in the first week and r kilograms in the second week. How much did she weigh after the first week of jogging?,( p - q )
585,585,585,585,585,585,585,585,585,585,"Julia played tag with p kids on monday, q kids on tuesday and r kids on wednesday. How many kids did she play with on tuesday and wednesday?",( q + r )
586,586,586,586,586,586,586,586,586,586,p children were riding on the bus. At the bus stop q children got off the bus while some more got on the bus. Then there were r children altogether on the bus. How many children got on the bus at the bus stop?,( ( r - p ) + q )
587,587,587,587,587,587,587,587,587,587,Baker made p cakes. Then he made q more cakes. He sold r of them. How many cakes would baker still have?,( ( p - r ) + q )
588,588,588,588,588,588,588,588,588,588,Paul got a box of some crayons for his birthday. By the end of the school year he only had p crayons left since he had either lost or given away q of them. How many crayons did he get for his birthday?,( q + p )
589,589,589,589,589,589,589,589,589,589,Jack received p emails and q letters in the morning. He then received r emails and s letters in the afternoon. How many letters did jack receive in the day?,( q + s )
590,590,590,590,590,590,590,590,590,590,Lewis earns $ p every week during the q weeks of harvest. If he has to pay $ r rent every week How much money does he earn during harvest season?,( p * q )
591,591,591,591,591,591,591,591,591,591,He then went to see the oranges being harvested. He found out that they harvest p sacks per day and that each sack containes q oranges. How many days will it take to harvest r sacks of oranges?,( r / p )
592,592,592,592,592,592,592,592,592,592,Robin has some packages of gum. There are p pieces in each package and a total of q pieces of gum. How many packages does Robin have?,( q / p )
593,593,593,593,593,593,593,593,593,593,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ p by selling q t-shirts. What is the cost of each t-shirt?,( p / q )
594,594,594,594,594,594,594,594,594,594,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The frog jumped q inches farther than the grasshopper and the mouse jumped r inches lesser than the frog. How far did the mouse jump?",( ( p + q ) - r )
595,595,595,595,595,595,595,595,595,595,He then went to see the oranges being harvested. He found out that they harvest p sacks per day and discard q of them. How many oranges do they harvest per day if each sack contains r oranges?,( ( p - q ) * r )
596,596,596,596,596,596,596,596,596,596,Jesse's room is p feet wide. If she needs a carpet of size q square feet What is the length of her room?,( q / p )
597,597,597,597,597,597,597,597,597,597,Every day Ryan spends p hours on learning english and q hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,( p * r )
598,598,598,598,598,598,598,598,598,598,Ed had p more marbles than Doug. Doug lost q of his marbles at the playground. If Ed had r marbles How many more marbles did Ed have than Doug then?,( p + q )
599,599,599,599,599,599,599,599,599,599,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had p invitations in it and she bought q packs. If she sends invitations to only 2 friends How many invitations will be left?,( ( p * q ) - r )
600,600,600,600,600,600,600,600,600,600,Rachel's tree had p apples initially. She picked some apples and now there are q apples left on the tree. How many apples did rachel pick?,( p - q )
601,601,601,601,601,601,601,601,601,601,Bobby ate p pieces of candy. Then he ate q more. He also ate r pieces of chocolate. How many pieces of candy did Bobby eat?,( p + q )
602,602,602,602,602,602,602,602,602,602,The Razorback shop makes $ p dollars off each jersey and $ q off each t-shirt. During the Arkansas and Texas tech game they sold r t-shirts and s jerseys. How much more does a jersey cost than a t-shirt?,( p - q )
603,603,603,603,603,603,603,603,603,603,Bobby had p pieces of candy. He ate some pieces of candy. Then he ate q more. If he still has r pieces of candy left How many pieces of candy had he eaten at the start?,( ( p - q ) - r )
604,604,604,604,604,604,604,604,604,604,If each pack costs p dollars How much will it cost to buy q packs of dvds?,( p * q )
605,605,605,605,605,605,605,605,605,605,There were p parents in the program and q pupils too. The program could seat r people How many people were present in the program?,( p + q )
606,606,606,606,606,606,606,606,606,606,Every day Ryan spends p hours on learning english and q hours on learning chinese. If he learns for r days How many hours does he spend on learning english and chinese each day?,( p + q )
607,607,607,607,607,607,607,607,607,607,Baker made p cakes and q pastries. If he sold r cakes and s pastries How many more cakes than pastries did baker make?,( p - q )
608,608,608,608,608,608,608,608,608,608,At the arcade Dave had won p tickets. If he used q to buy some toys and r more to buy some clothes How many more tickets did Dave use to buy toys than he did to buy clothes?,( q - r )
609,609,609,609,609,609,609,609,609,609,"A grocery store had p bottles of regular soda, q bottles of diet soda and r apples. How many bottles did they have total?",( p + q )
610,610,610,610,610,610,610,610,610,610,There are p baskets of peaches. Each basket has q red peaches and r green peaches. How many peaches are in the baskets altogether?,( ( q + r ) * p )
611,611,611,611,611,611,611,611,611,611,Paul got a box of p crayons for his birthday. During the school year he gave q crayons to his friends while he lost r crayons. How many crayons did he have left?,( p - ( q + r ) )
612,612,612,612,612,612,612,612,612,612,Some campers went rowing in the morning while p campers went rowing in the afternoon. If a total of q campers went rowing that day How many campers went rowing in the morning?,( q - p )
613,613,613,613,613,613,613,613,613,613,He then went to see the oranges being harvested. He found out that they harvest p sacks per day and discard q of them. How many sacks of oranges will they have after r days of harvest?,( ( p - q ) * r )
614,614,614,614,614,614,614,614,614,614,Next on his checklist is wax to stick the feathers together. If he has p g of wax and right now he just needs q g Total how many grams of wax do the feathers require?,( p + q )
615,615,615,615,615,615,615,615,615,615,Jerry had p books and q action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more books than action figures were on his shelf?,( p - ( q + r ) )
616,616,616,616,616,616,616,616,616,616,Matthew gave p crackers to each his friends. If he had q crackers How many friends did he give crackers to?,( q / p )
617,617,617,617,617,617,617,617,617,617,Katie had p new games and q old games. Her friends had r new games. How many more games does Katie have than her friends?,( ( p + q ) - r )
618,618,618,618,618,618,618,618,618,618,p children were riding on the bus. At the bus stop q more children got on the bus. How many children are on the bus now?,( p + q )
619,619,619,619,619,619,619,619,619,619,Josh had p marbles in his collection. He found q marbles. How many marbles does he have now?,( p + q )
620,620,620,620,620,620,620,620,620,620,Jake brought p balloons to the park. If Jake brought q more balloons than the number of balloons that Allan brought How many balloons did Allan bring to the park?,( p - q )
621,621,621,621,621,621,621,621,621,621,At the arcade Dave had won p tickets and lost q tickets. If he used r to buy some toys How many tickets did Dave have left?,( ( p - q ) - r )
622,622,622,622,622,622,622,622,622,622,During summer break p kids from Lawrence county go to camp and the other q kids stay home. An additional r kids from outside the county attended the camp. About how many kids are in Lawrence county?,( p + q )
623,623,623,623,623,623,623,623,623,623,Edward had $ p. He spent $ q. How much money does Edward have now?,( p - q )
624,624,624,624,624,624,624,624,624,624,For Gwen's birthday she received p dollars from her dad. Her mom gave her q more dollars. If she spent r dollars. How much more money did she receive from her dad than she did from her mom?,( p - q )
625,625,625,625,625,625,625,625,625,625,Robin's hair was p inches long. It grew by q inches. Then he cut off r inches. How long is his hair now?,( ( p - r ) + q )
626,626,626,626,626,626,626,626,626,626,Edward spent $ p to buy q books each book costing him the same amount of money. Now he has $ r. How much did Edward have before he spent his money?,( p + r )
627,627,627,627,627,627,627,627,627,627,During summer break p kids from Lawrence county go to camp and the other q kids stay home. An additional r kids from outside the county attended the camp. How many kids in total attended the camp?,( p + r )
628,628,628,628,628,628,628,628,628,628,Baker made p cakes and q pastries. If he sold r pastries and s cakes How many more cakes than pastries did baker sell?,( s - r )
629,629,629,629,629,629,629,629,629,629,"After a typhoon, p trees in Haley's backyard died. If she had grown q trees initially How many trees does she have left?",( q - p )
630,630,630,630,630,630,630,630,630,630,Paco had p sweet cookies and q salty cookies. He ate r sweet cookies and s salty cookies. How many more salty cookies than sweet cookies did he eat?,( s - r )
631,631,631,631,631,631,631,631,631,631,"A grocery store had p bottles of regular soda, q bottles of diet soda and r apples. How many more bottles of regular soda than diet soda did they have?",( p - q )
632,632,632,632,632,632,632,632,632,632,Carol was sending out birthday invitations to p friends. She bought q packs each one having the same number of invitations. How many invitations are in each pack?,( p / q )
633,633,633,633,633,633,633,633,633,633,Jake has p fewer peaches and q more apples than Steven. Steven has r peaches and s apples. How many apples does Jake have?,( q + s )
634,634,634,634,634,634,634,634,634,634,Josh had p marbles in his collection. Jack gave him q marbles. How many marbles does Josh have now?,( p + q )
635,635,635,635,635,635,635,635,635,635,Faye had p packs of pencils each one having q pencils. She was placing her pencils into rows with r pencils in each row. How many pencils does she have?,( p * q )
636,636,636,636,636,636,636,636,636,636,Jake has p more apples and q fewer peaches than Steven. Steven has r peaches and s apples. How many peaches does Jake have?,( r - q )
637,637,637,637,637,637,637,637,637,637,Rebecca wants to split a collection of eggs into p groups. Rebecca has q eggs and r marbles. How many eggs will each group have?,( q / p )
638,638,638,638,638,638,638,638,638,638,Jack received p emails and sent q letters in the morning. He then received r emails and sent s letters in the afternoon. How many emails did Jack send in the day?,( q + s )
639,639,639,639,639,639,639,639,639,639,"Rachel had to complete p pages of math homework, q pages of reading homework and r more pages of biology homework. How many more pages of reading homework than biology homework did she have?",( q - r )
640,640,640,640,640,640,640,640,640,640,Dan has $ p. He bought some candy bar for $ q each one costing $ r. How many candy bar did he buy?,( q / r )
641,641,641,641,641,641,641,641,641,641,"Lucy went to the grocery store. She bought p packs of cookie, q packs of cake and r packs of chocolate. How many packs of groceries did she buy in all?",( ( p + q ) + r )
642,642,642,642,642,642,642,642,642,642,The school has p grades and each grade has q students How many students were there in total?,( p * q )
643,643,643,643,643,643,643,643,643,643,The cave is p feet deep and they are already at q feet. If they are travelling at speed of r How much farther until they reach the end of the cave?,( p - q )
644,644,644,644,644,644,644,644,644,644,Bobby had p pieces of candy. He ate some pieces of candy. If he has q pieces of candy left How many pieces of candy did Bobby eat?,( p - q )
645,645,645,645,645,645,645,645,645,645,Baker sold p cakes. If he had made q cakes initially How many more cakes did baker make than those he sold?,( q - p )
646,646,646,646,646,646,646,646,646,646,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that p visitors came to the Buckingham palace that day. If there were q visitors the previous day and r visitors the day before that How many visited the Buckingham palace before that day?",( q + r )
647,647,647,647,647,647,647,647,647,647,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that p visitors came to the Buckingham palace on the previous day. If there were q visitors on that day How many more visitors visited the Buckingham palace on that day than on the previous day?",( q - p )
648,648,648,648,648,648,648,648,648,648,In Haley's class p are boys who love to play marbles. If Haley has q marbles and wants to keep r marbles for herself How many will each of the boys receive?,( ( q - r ) / p )
649,649,649,649,649,649,649,649,649,649,Matthew had p crackers and q cakes. If Matthew gave equal numbers of crackers and cakes to his r friends How many crackers did each person eat?,( p / r )
650,650,650,650,650,650,650,650,650,650,Rachel has p apple trees. She picked q apples from each of her trees. Now the trees have a total r apples still on them. How many apples were there on all trees initially?,( ( p * q ) + r )
651,651,651,651,651,651,651,651,651,651,Mary is baking a cake. The recipe calls for p cups of flour and q cups of sugar. She already put in r cups of flour. How many more cups of sugar than cups of flour does she need to add now?,( q - ( p - r ) )
652,652,652,652,652,652,652,652,652,652,The school is planning a field trip. The school has p classrooms. There are q school buses and a total of r students in the school. If all buses are full How many seats are in each bus?,( r / q )
653,653,653,653,653,653,653,653,653,653,For Gwen's birthday she received some dollars. She spent p dollars and has q dollars left with her. How much money did Gwen receive for her birthday?,( p + q )
654,654,654,654,654,654,654,654,654,654,Danny collects bottle caps. He lost p bottle caps at the park. Now he has q bottle caps in his collection. How many bottle caps did danny have at first?,( p + q )
655,655,655,655,655,655,655,655,655,655,Jake has p fewer peaches than Steven. Steven has q more peaches than Jill. If jill has r peaches How many peaches does Jake have?,( ( q + r ) - p )
656,656,656,656,656,656,656,656,656,656,During summer break p kids from Lawrence county stay home and the other q kids go to camp. About how many kids are in Lawrence county?,( q + p )
657,657,657,657,657,657,657,657,657,657,Jerry had p action figures and q books on a shelf in his room. Later he added r more books to the shelf. How many books were on his shelf in all?,( q + r )
658,658,658,658,658,658,658,658,658,658,p birds and q storks were sitting on the fence. 2 more storks came to join them. How many storks are sitting on the fence?,( q + r )
659,659,659,659,659,659,659,659,659,659,Allan brought p balloons and Jake brought q balloons to the park. Jake then bought r more balloons at the park. How many more balloons did Allan have than Jake in the park?,( p - ( q + r ) )
660,660,660,660,660,660,660,660,660,660,Faye was placing her pencils and crayons into p rows with q pencils and r crayons in each row. How many pencils does she have?,( p * q )
661,661,661,661,661,661,661,661,661,661,The Razorback t-shirt shop sells each t-shirt for $ p dollars. During the Arkansas and Texas tech game they increased the prices by $ q per t-shirt and sold r t-shirts. How much money did they make from selling the t-shirts?,( ( p + q ) * r )
662,662,662,662,662,662,662,662,662,662,Ed had p more marbles than Doug. Ed lost q of his marbles at the playground. If Ed had r marbles How many marbles does Doug have now?,( r - p )
663,663,663,663,663,663,663,663,663,663,Lawrence county has p kids. During summer break q kids stay home and the rest go to camp. How many kids go to the camp during the break?,( p - q )
664,664,664,664,664,664,664,664,664,664,The Razorback shop makes $ p dollars off each jersey and $ q off each t-shirt. During the Arkansas and Texas tech game they sold r t-shirts and s jerseys. How much more does a t-shirt cost than a jersey?,( q - p )
665,665,665,665,665,665,665,665,665,665,Dan has $ p. He bought a candy bar for $ q and a chocolate for $ r. How much money did he spend buying the candy bar and chocolate?,( q + r )
666,666,666,666,666,666,666,666,666,666,Jerry had p action figures and q books on a shelf in his room. Later he added r more action figures to the shelf. How many action figures were on his shelf in all?,( p + r )
667,667,667,667,667,667,667,667,667,667,Mary is baking a cake. The recipe calls for p cups of sugar and some more cups of flour. She already put in q cups of flour. If she still needs to add r more cups of flour How many cups of flour did the recipe require?,( q + r )
668,668,668,668,668,668,668,668,668,668,Baker made p cakes and q pastries. If he sold r cakes and s pastries How many more pastries than cakes did baker sell?,( s - r )
669,669,669,669,669,669,669,669,669,669,p birds and q storks were sitting on the fence. r more birds came to join them. How many birds and storks are sitting on the fence?,( ( p + r ) + q )
670,670,670,670,670,670,670,670,670,670,Julia played tag with p kids on monday and q kids on tuesday. She played cards wtih r kids on wednesday. How many kids did she play tag with altogether?,( p + q )
671,671,671,671,671,671,671,671,671,671,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by p of the pickers that they fill q drums of grapes per day. How many days will it take to fill r drums of grapes?",( r / q )
672,672,672,672,672,672,672,672,672,672,Bobby ate p pieces of candy. If he initially had q pieces of candy How many pieces of candy does he still have left?,( q - p )
673,673,673,673,673,673,673,673,673,673,The Ferris wheel in paradise park has p seats. Each seat can hold q people. If r seats are broken How many people can ride the Ferris wheel at the same time?,( ( p - r ) * q )
674,674,674,674,674,674,674,674,674,674,Robin's hair was p inches long. He cut off q inches. Then it again grew by r inches. How long is his hair now?,( ( p - q ) + r )
675,675,675,675,675,675,675,675,675,675,Frank was reading through his favorite book. The book had p pages equally distributed over q chapters. It took Frank r days to finish the book. How many chapters did he read per day?,( r / q )
676,676,676,676,676,676,676,676,676,676,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The grasshopper jumped q inches farther than the frog and the mouse jumped r inches lesser than the frog. How far did the frog jump?",( p - q )
677,677,677,677,677,677,677,677,677,677,Winter is almost here and most animals are migrating to warmer countries. There are p bird families living near the mountain. If q bird families flew away to africa and r bird families flew away to asia How many bird families flew away for the winter?,( q + r )
678,678,678,678,678,678,678,678,678,678,Matthew had p crackers. He has q crackers left after he gave equal numbers of crackers to his 2 friends. How many crackers did each friend eat?,( ( p - q ) / r )
