,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
474,474,474,474,474,474,474,474,474,474,Frank was reading through his favorite book. The book had i pages equally distributed over j chapters. It took Frank k days to finish the book. How many pages did he read per day?,( i / k )
475,475,475,475,475,475,475,475,475,475,There are i peaches distributed equally in some baskets. If each basket has j red peaches and k green peaches How many baskets of peaches are there?,( i / ( j + k ) )
476,476,476,476,476,476,476,476,476,476,Lewis earns $ i every week during the harvest. If he earns a total of $ j How many weeks did the harvest last?,( j / i )
477,477,477,477,477,477,477,477,477,477,Danny collects bottle caps. He threw away i of the old ones at the park while he found j bottle caps new ones. Now he has k bottle caps in his collection. How many more bottle caps did danny throw away than those he found at the park?,( i - j )
478,478,478,478,478,478,478,478,478,478,He then went to see the oranges being harvested. He found out that they harvest i sacks of ripe oranges and j sacks of unripe oranges per day. How many sacks of unripe oranges will they have after k days of harvest?,( j * k )
479,479,479,479,479,479,479,479,479,479,The grasshopper and the frog had a jumping contest. The grasshopper jumped i inches. The grasshopper jumped j inches farther than the frog. How much did they jump altogether?,( i + ( i- j ) )
480,480,480,480,480,480,480,480,480,480,The Razorback shop makes $ i dollars off each t-shirt and $ j off each jersey. During the Arkansas and Texas tech game they sold k t-shirts and l jerseys. How much money did they make from selling the jerseys?,( j * l )
481,481,481,481,481,481,481,481,481,481,After resting they decided to go for a swim. The depth of the water is i times Ron's height. Dean is j feet shorter than Ron. If Ron stands at k feet How deep was the water?,( k * i )
482,482,482,482,482,482,482,482,482,482,There are i pots. Each pot has j flowers and k sticks in it. How many flowers and sticks are there in all?,( ( j + k ) * i )
483,483,483,483,483,483,483,483,483,483,Paul got a box of i crayons for his birthday. During the school year he gave j crayons to his friends while he lost k crayons. How many more crayons did he lose than those he gave to his friends?,( k - j )
484,484,484,484,484,484,484,484,484,484,In a school there are i girls and j boys. How many more girls than boys does the school have?,( i - j )
485,485,485,485,485,485,485,485,485,485,He then went to see the oranges being harvested. He found out that they harvest i sacks of unripe oranges and j sacks of ripe oranges per day. How many sacks of unripe oranges will they have after k days of harvest?,( i * k )
486,486,486,486,486,486,486,486,486,486,The Ferris wheel in paradise park has i seats. Each seat can hold j people. If there are k people on the wheel right now How many more people can join the wheel?,( ( i * j ) - k )
487,487,487,487,487,487,487,487,487,487,Debby bought i water bottles when they were on sale. She drank the same number of bottles each day. If the bottles lasted for j days How many bottles did she drink each day?,( i / j )
488,488,488,488,488,488,488,488,488,488,Robin has i packages of gum and j packages of candy. There are k pieces in each package. How many pieces of candies does Robin have?,( j * k )
489,489,489,489,489,489,489,489,489,489,After Olivia visited a supermarket there were i dollars left. If there were j dollars in her wallet initially How much did she spend?,( j - i )
490,490,490,490,490,490,490,490,490,490,Haley grew i trees in her backyard. After a typhoon j trees were left. How many trees died in the typhoon?,( i - j )
491,491,491,491,491,491,491,491,491,491,Jake has i fewer peaches than Steven who has j more peaches than Jill. Steven has k peaches. How many peaches does Jake have?,( k - i )
492,492,492,492,492,492,492,492,492,492,Lewis earns $ i every week during the j weeks of harvest. If he has to pay $ k rent every week How much money will have at the end of the harvest season?,( ( i - k ) * j )
493,493,493,493,493,493,493,493,493,493,Paul had i books and j pens. After selling some books and pens in a garage sale he had k books and l pens left. How many pens did he sell in the garage sale?,( j - l )
494,494,494,494,494,494,494,494,494,494,Zachary did i push-ups and j crunches in gym class today. David did k more push-ups but l less crunches than zachary. How many crunches did David do?,( j - l )
495,495,495,495,495,495,495,495,495,495,Paul had i pens and j books. After selling some books and pens in a garage sale he had k books and l pens left. How many pens did he sell in the garage sale?,( i - l )
496,496,496,496,496,496,496,496,496,496,Danny collects bottle caps and wrappers. He found i bottle caps and j wrappers at the park. Now he has k bottle caps and l wrappers in his collection. How many more bottle caps than wrappers does danny have now?,( k - l )
497,497,497,497,497,497,497,497,497,497,Dan has $ i. He bought j candy bar for $ k each one costing the same amount of money. How much money is left?,( i - k )
498,498,498,498,498,498,498,498,498,498,i children were riding on the bus. At the bus stop j children got off the bus while some more got on the bus. Then there were k children altogether on the bus. How many more children got on the bus than those that got off?,( k - i )
499,499,499,499,499,499,499,499,499,499,Debby bought i soda bottles and j water bottles when they were on sale. If she drank k water bottles and l soda bottles a day How many days would the water bottles last?,( j / k )
500,500,500,500,500,500,500,500,500,500,Mary is baking a cake. The recipe calls for i cups of sugar and j cups of flour. She already put in some cups of flour. If she still needs k more cups of flour than sugar How many cups of flour did she put in?,( ( j - i ) - k )
501,501,501,501,501,501,501,501,501,501,Faye had i packs of pencils each one having j pencils. She was placing her pencils into rows with 2 pencils in each row. How many rows could she make?,( i * ( j / k ) )
502,502,502,502,502,502,502,502,502,502,Each Ferris wheel in paradise park has i seats. Each seat in a Ferris wheel can hold j people. How many people can ride k Ferris wheels at the same time?,( ( i * j ) * k )
503,503,503,503,503,503,503,503,503,503,Bobby had i pieces of candy. He ate j pieces of candy. How many pieces of candy does he still have left?,( i - j )
504,504,504,504,504,504,504,504,504,504,Bobby had i pieces of candy. He ate j pieces of candy. Then he ate k more. How many pieces of candy did Bobby eat?,( j + k )
505,505,505,505,505,505,505,505,505,505,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that i visitors came to the Buckingham palace that day. If there were j visitors the previous day and k visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous l days?",( i - ( j + k ) )
506,506,506,506,506,506,506,506,506,506,Paul had i books and j pens. After selling some books and pens in a garage sale he had k books and l pens left. How many books did he sell in the garage sale?,( i - k )
507,507,507,507,507,507,507,507,507,507,Marco and his dad went strawberry picking. Marco's dad's strawberries weighed i pounds. If together their strawberries weighed j pounds. How much did Marco's strawberries weigh?,( j - i )
508,508,508,508,508,508,508,508,508,508,"Julia played tag with i kids on monday, j kids on tuesday and k kids on wednesday. How many kids did she play with on monday and wednesday?",( i + k )
509,509,509,509,509,509,509,509,509,509,Marco and his dad went strawberry picking. Marco's strawberries weighed i pounds. If together their strawberries weighed j pounds. How much did his dad's strawberries weigh?,( j - i )
510,510,510,510,510,510,510,510,510,510,Shirley sold i boxes of trefoils. How many boxes are in each case if she needs to deliver j cases of boxes?,( i / j )
511,511,511,511,511,511,511,511,511,511,Paul got a box of i crayons and j erasers for his birthday. At the end of the school year he only had k left while not having lost a single erasers. How many crayons had been lost or given away?,( i - k )
512,512,512,512,512,512,512,512,512,512,David did i more push-ups than Zachary in gym class today. If David did j push-ups How many push-ups did Zachary and David do altogether?,( ( j + j) - i )
513,513,513,513,513,513,513,513,513,513,Danny collects bottle caps and wrappers. He found i bottle caps and j wrappers at the park. Now he has k bottle caps and l wrappers in his collection. How many more wrappers than bottle caps does danny have now?,( l - k )
514,514,514,514,514,514,514,514,514,514,Tiffany was collecting cans for recycling. On monday she had i bags of cans. She found j bags of cans on the next day and k bags of cans the day after that. How many bags did she find after monday?,( j + k )
515,515,515,515,515,515,515,515,515,515,Faye was placing her pencils into rows with i pencils in each row. She had j packs of pencils each one having k pencils. How many rows could she make?,( j * ( k / i ) )
516,516,516,516,516,516,516,516,516,516,i birds and j storks were sitting on the fence. k more storks came to join them. How many more storks than birds are sitting on the fence?,( ( j + k ) - i )
517,517,517,517,517,517,517,517,517,517,Jessie weighed i kilograms. After she started to go jogging everyday she lost j kilograms in the first week and k kilograms in the second week. How much does she weigh now?,( ( i - j ) - k )
518,518,518,518,518,518,518,518,518,518,i packs of dvds can be bought with j dollars. How much does each pack cost?,( j / i )
519,519,519,519,519,519,519,519,519,519,"Julia played tag with i kids on monday, j kids on tuesday and k kids on wednesday. How many more kids did she play with on monday than on wednesday?",( i - k )
520,520,520,520,520,520,520,520,520,520,"There were i parents, j pupils and k teachers in the program. How many people were present in the program?",( ( i + j ) + k )
521,521,521,521,521,521,521,521,521,521,At the stop i more people got on the train. Initially there were j people on the train. How many people are there on the train now?,( j + i )
522,522,522,522,522,522,522,522,522,522,Frank had i pieces of candy. He lost j of them. If he put the remaining pieces into bags with k pieces in each bag How many bags would he have?,( ( i - j ) / k )
523,523,523,523,523,523,523,523,523,523,Bryan took a look at his books as well. If he has i books distributed equally in j bookshelves How many books are there in each bookshelf?,( i / j )
524,524,524,524,524,524,524,524,524,524,A waiter had i customers. After some more arrived he had j customers. How many new customers arrived?,( j - i )
525,525,525,525,525,525,525,525,525,525,Brenda's mother made cookies for guests. If she prepared i cookies and each of them had j cookies How many guests did she prepare cookies for?,( i / j )
526,526,526,526,526,526,526,526,526,526,"They decided to hold the party in their backyard. They have some sets of tables, each having the i chairs. If there are a total of j chairs in the backyard How many sets of tables do they have?",( j / i )
527,527,527,527,527,527,527,527,527,527,Luke played a trivia game and scored i points. If he gained the j points in each round How many rounds did he play?,( i / j )
528,528,528,528,528,528,528,528,528,528,"Jack received i emails in the afternoon, j emails in the morning and some more in the evening. If he received a total of k emails in the day How many emails did jack receive in the evening?",( k - ( j + i ) )
529,529,529,529,529,529,529,529,529,529,There are i baskets of peaches. Each basket has j red peaches and k green peaches. How many peaches are in each basket?,( j + k )
530,530,530,530,530,530,530,530,530,530,The school is planning a field trip. The school has i classrooms. There are j students in the school and k seats on each school bus. If l students do n't want to go for the trip How many students are going on the trip?,( j - l )
531,531,531,531,531,531,531,531,531,531,Jesse's room is i feet long and j feet wide. If she already has k square feet of carpet How much more carpet does she need to cover the whole floor?,( ( i * j ) - k )
532,532,532,532,532,532,532,532,532,532,Jake has i fewer peaches and j more apples than Steven. Steven has k peaches and l apples. How many more peaches than apples does Steven have?,( k - l )
533,533,533,533,533,533,533,533,533,533,Danny collects bottle caps. He threw away i of the old ones at the park while he found j bottle caps new ones. Now he has k bottle caps in his collection. How many bottle caps did danny have at first?,( ( k + i ) - j )
534,534,534,534,534,534,534,534,534,534,Nell collects baseball cards. She had i cards. She gave j cards to John and yet some more to Jeff. Now she has k cards left. How many cards did Nell give to Jeff?,( ( i - j ) - k )
535,535,535,535,535,535,535,535,535,535,Next on his checklist is wax to stick the feathers together. If he currently has i g of wax and the feathers require a total of j g of wax How many more grams of wax does he need?,( j - i )
536,536,536,536,536,536,536,536,536,536,Winter is almost here and most animals are migrating to warmer countries. There are i bird families living near the mountain. j bird families flew away for winter and k new bird families came to live near the mountain from the arctic. How many bird families were left near the mountain?,( ( i - j ) + k )
537,537,537,537,537,537,537,537,537,537,Steven has i peaches. Jake has j fewer peaches than Steven and k more peaches than Jill. How many peaches does Jake have?,( i - j )
538,538,538,538,538,538,538,538,538,538,Josh had some marbles in his collection. He lost i marbles. If he has j marbles now How many marbles did he have in his collection?,( i + j )
539,539,539,539,539,539,539,539,539,539,He had i aquariums for saltwater animals and j aquariums for freshwater animals. Each aquarium has k animals in it. How many animals does he have in total?,( ( i + j ) * k )
540,540,540,540,540,540,540,540,540,540,Jessie currently weighs i kilograms. After she started to go jogging everyday she lost j kilograms. How much did she weigh before starting to jog?,( i + j )
541,541,541,541,541,541,541,541,541,541,Dan has $ i left with him after he bought a candy bar for $ j. How much money did he have initially?,( i + j )
542,542,542,542,542,542,542,542,542,542,Zachary did i push-ups and j crunches in gym class today. David did k more push-ups but l less crunches than zachary. How many push-ups and crunches did Zachary do?,( i + j )
543,543,543,543,543,543,543,543,543,543,A book has i chapters. The first chapter is j pages long the second chapter is k pages long and the third chapter is l pages long. How many more pages does the first chapter have than the second chapter?,( j - k )
544,544,544,544,544,544,544,544,544,544,Danny collects bottle caps. He found i bottle caps at the park while he threw away j old ones. Now he has k bottle caps in his collection. How many more bottle caps did danny find at the park than those he threw away?,( i - j )
545,545,545,545,545,545,545,545,545,545,Dan has $ i. For a total of $ j he bought k candy bar each one costing the same amount of money. How much money is left?,( i - j )
546,546,546,546,546,546,546,546,546,546,Mary is baking a cake. The recipe calls for i cups of sugar and j cups of flour. She already put in k cups of flour. How many more cups of flour than cups of sugar does she need to add now?,( ( j - k ) - i )
547,547,547,547,547,547,547,547,547,547,"At the zoo, a cage had i snakes and j alligators. If k snakes were hiding How many snakes were not hiding?",( i - k )
548,548,548,548,548,548,548,548,548,548,Emily is making bead necklaces for her friends. She was able to make i necklaces and she had j beads. How many beads did each necklace need?,( j / i )
549,549,549,549,549,549,549,549,549,549,Tiffany was collecting cans for recycling. On monday she had i bags of cans. The next day she found j more bags of cans and k bags of bottles. How many bags of cans did she have altogether?,( i + j )
550,550,550,550,550,550,550,550,550,550,Robin has some packages of gum. There are i pieces in each package. Robin has j extra pieces of gum. In all the number of pieces of gums robin has is k. How many packages does Robin have?,( ( k - j ) / i )
551,551,551,551,551,551,551,551,551,551,Baker made i cakes. If his friend bought j cakes from him How many cakes would baker still have?,( i - j )
552,552,552,552,552,552,552,552,552,552,i children were riding on the bus. At the bus stop some more children got on the bus. Then there were j children altogether on the bus. How many more children are on the bus now than there were before the bus stop?,( j - i )
553,553,553,553,553,553,553,553,553,553,Danny collects bottle caps and wrappers. He found i bottle caps and j wrappers at the park. Now he has k bottle caps and l wrappers in his collection. How many bottle caps did danny have at first?,( k - i )
554,554,554,554,554,554,554,554,554,554,For the walls of the house he would use i large planks of wood. If each plank of wood needs j pieces of nails to be secured How many planks does John need for the house wall?,8
555,555,555,555,555,555,555,555,555,555,Paco ate i cookies. If he had j cookies initially How many cookies did Paco have left?,( j - i )
556,556,556,556,556,556,556,556,556,556,Bobby had i pieces of candy. He ate j pieces of candy. Then he ate k more. How many pieces of candy does he still have left?,( i - ( j + k ) )
557,557,557,557,557,557,557,557,557,557,Baker made i cakes. He sold some of them. If he still has j cakes left How many cakes did baker sell?,( i - j )
558,558,558,558,558,558,558,558,558,558,During summer break i kids from Lawrence county go to camp and the other j kids stay home. How many more kids spent their summer break at the camp compared to those who stayed home?,( i - j )
559,559,559,559,559,559,559,559,559,559,Randy has i blocks. He uses j blocks to build a tower and k blocks to build a house. How many blocks are left?,( i - ( j + k ) )
560,560,560,560,560,560,560,560,560,560,"Every day Ryan spends i hours on learning english j hours on learning chinese and k hours on learning spanish. How many hours does he spend on learning english, chinese and spanish in all?",( ( i + j ) + k )
561,561,561,561,561,561,561,561,561,561,i birds were sitting on the fence. Some more birds came to join them. If there are a total of j birds on the fence now How many more birds had come to sit on the fence?,( j - i )
562,562,562,562,562,562,562,562,562,562,In a school there are i girls and the rest are boys. If there are j more boys than girls How many boys are there in that school?,( i + j )
563,563,563,563,563,563,563,563,563,563,Jesse's room is i feet long and j feet wide. How much longer is her room than it is wide?,( i - j )
564,564,564,564,564,564,564,564,564,564,There are i different books and j different movies in the ' crazy silly school ' series. If you read k of the books and watched l of the movies How many more books than movies are there in the ' crazy silly school ' series?,( i - j )
565,565,565,565,565,565,565,565,565,565,You had i bags with equal number of cookies. If you had j cookies and k candies in total How many bags of cookies do you have?,( j / i )
566,566,566,566,566,566,566,566,566,566,Jerry had i action figures and j books on a shelf in his room. Later he added k more action figures to the shelf. How many more books than action figures were on his shelf?,( j - ( i + k ) )
567,567,567,567,567,567,567,567,567,567,Mary is baking a cake. The recipe calls for i cups of sugar and j cups of flour. She already put in some cups of flour. If she still needs k more cups of flour How many cups of flour did she put in?,( j - k )
568,568,568,568,568,568,568,568,568,568,"Rachel had to complete i pages of math homework, j pages of reading homework and k more pages of biology homework. How many pages of math and reading homework did she have to complete?",( i + j )
569,569,569,569,569,569,569,569,569,569,Paige was helping her mom plant flowers in i flowerbeds. They planted j seeds altogether. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?,( j / i )
570,570,570,570,570,570,570,570,570,570,He then went to see the oranges being harvested. He found out that they harvest i sacks of unripe oranges and j sacks of ripe oranges per day. How many sacks of ripe oranges will they have after k days of harvest?,( j * k )
571,571,571,571,571,571,571,571,571,571,Paul had i books. After giving j books to his friend and selling some books in a garage sale he had k books left. How many books did he sell in the garage sale?,( ( i - j ) - k )
572,572,572,572,572,572,572,572,572,572,Paco had i salty cookies and j sweet cookies. He ate k sweet cookies and l salty cookies. How many sweet cookies did Paco have left?,( j - k )
573,573,573,573,573,573,573,573,573,573,The school is planning a field trip. The school has i classrooms. j school buses are fully filled with k seats on each school bus. How many students are in the school?,( j * k )
574,574,574,574,574,574,574,574,574,574,Faye was placing her pencils and crayons into i rows with j crayons and k pencils in each row. How many pencils does she have?,( i * k )
575,575,575,575,575,575,575,575,575,575,Faye was placing i pencils equally into j rows. How many pencils did she place in each row?,( i / j )
576,576,576,576,576,576,576,576,576,576,"Julia played tag with i kids on monday, j kids on tuesday and k kids on wednesday. How many more kids did she play with on monday and tuesday than on wednesday?",( ( i + j ) - k )
577,577,577,577,577,577,577,577,577,577,Baker made i cakes. If he sold j of them How many more cakes did baker make than those he sold?,( i - j )
578,578,578,578,578,578,578,578,578,578,There are i bananas in Philip's banana collection. If the bananas are organized into groups of size j How many groups are there?,( i / j )
579,579,579,579,579,579,579,579,579,579,Olivia spent i dollars at a supermarket. If there were j dollars in her wallet initially How much money does she have left?,( j - i )
580,580,580,580,580,580,580,580,580,580,Baker sold i cakes. If he had made j cakes initially How many cakes would baker still have?,( j - i )
581,581,581,581,581,581,581,581,581,581,Every day Ryan spends i hours on learning chinese and some more hours on learning english. If he spends j hours more on learning english than on learning chinese How many hours does he spend on learning english?,( i + j )
582,582,582,582,582,582,582,582,582,582,Rachel had to complete i pages of math homework. If she had to complete j more pages of math homework than reading homework How many pages did she have to complete in all?,( ( i + i) - j )
583,583,583,583,583,583,583,583,583,583,Dan has $ i. He bought a chocolate for $ j and a candy bar for $ k. How much money did he spend to buy candy bar than he did to buy chocolate?,( k - j )
584,584,584,584,584,584,584,584,584,584,Jessie weighed i kilograms. After she started to go jogging everyday she lost j kilograms in the first week and k kilograms in the second week. How much did she weigh after the first week of jogging?,( i - j )
585,585,585,585,585,585,585,585,585,585,"Julia played tag with i kids on monday, j kids on tuesday and k kids on wednesday. How many kids did she play with on tuesday and wednesday?",( j + k )
586,586,586,586,586,586,586,586,586,586,i children were riding on the bus. At the bus stop j children got off the bus while some more got on the bus. Then there were k children altogether on the bus. How many children got on the bus at the bus stop?,( ( k - i ) + j )
587,587,587,587,587,587,587,587,587,587,Baker made i cakes. Then he made j more cakes. He sold k of them. How many cakes would baker still have?,( ( i - k ) + j )
588,588,588,588,588,588,588,588,588,588,Paul got a box of some crayons for his birthday. By the end of the school year he only had i crayons left since he had either lost or given away j of them. How many crayons did he get for his birthday?,( j + i )
589,589,589,589,589,589,589,589,589,589,Jack received i emails and j letters in the morning. He then received k emails and l letters in the afternoon. How many letters did jack receive in the day?,( j + l )
590,590,590,590,590,590,590,590,590,590,Lewis earns $ i every week during the j weeks of harvest. If he has to pay $ k rent every week How much money does he earn during harvest season?,( i * j )
591,591,591,591,591,591,591,591,591,591,He then went to see the oranges being harvested. He found out that they harvest i sacks per day and that each sack containes j oranges. How many days will it take to harvest k sacks of oranges?,( k / i )
592,592,592,592,592,592,592,592,592,592,Robin has some packages of gum. There are i pieces in each package and a total of j pieces of gum. How many packages does Robin have?,( j / i )
593,593,593,593,593,593,593,593,593,593,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ i by selling j t-shirts. What is the cost of each t-shirt?,( i / j )
594,594,594,594,594,594,594,594,594,594,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped i inches. The frog jumped j inches farther than the grasshopper and the mouse jumped k inches lesser than the frog. How far did the mouse jump?",( ( i + j ) - k )
595,595,595,595,595,595,595,595,595,595,He then went to see the oranges being harvested. He found out that they harvest i sacks per day and discard j of them. How many oranges do they harvest per day if each sack contains k oranges?,( ( i - j ) * k )
596,596,596,596,596,596,596,596,596,596,Jesse's room is i feet wide. If she needs a carpet of size j square feet What is the length of her room?,( j / i )
597,597,597,597,597,597,597,597,597,597,Every day Ryan spends i hours on learning english and j hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,( i * k )
598,598,598,598,598,598,598,598,598,598,Ed had i more marbles than Doug. Doug lost j of his marbles at the playground. If Ed had k marbles How many more marbles did Ed have than Doug then?,( i + j )
599,599,599,599,599,599,599,599,599,599,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had i invitations in it and she bought j packs. If she sends invitations to only 2 friends How many invitations will be left?,( ( i * j ) - k )
600,600,600,600,600,600,600,600,600,600,Rachel's tree had i apples initially. She picked some apples and now there are j apples left on the tree. How many apples did rachel pick?,( i - j )
601,601,601,601,601,601,601,601,601,601,Bobby ate i pieces of candy. Then he ate j more. He also ate k pieces of chocolate. How many pieces of candy did Bobby eat?,( i + j )
602,602,602,602,602,602,602,602,602,602,The Razorback shop makes $ i dollars off each jersey and $ j off each t-shirt. During the Arkansas and Texas tech game they sold k t-shirts and l jerseys. How much more does a jersey cost than a t-shirt?,( i - j )
603,603,603,603,603,603,603,603,603,603,Bobby had i pieces of candy. He ate some pieces of candy. Then he ate j more. If he still has k pieces of candy left How many pieces of candy had he eaten at the start?,( ( i - j ) - k )
604,604,604,604,604,604,604,604,604,604,If each pack costs i dollars How much will it cost to buy j packs of dvds?,( i * j )
605,605,605,605,605,605,605,605,605,605,There were i parents in the program and j pupils too. The program could seat k people How many people were present in the program?,( i + j )
606,606,606,606,606,606,606,606,606,606,Every day Ryan spends i hours on learning english and j hours on learning chinese. If he learns for k days How many hours does he spend on learning english and chinese each day?,( i + j )
607,607,607,607,607,607,607,607,607,607,Baker made i cakes and j pastries. If he sold k cakes and l pastries How many more cakes than pastries did baker make?,( i - j )
608,608,608,608,608,608,608,608,608,608,At the arcade Dave had won i tickets. If he used j to buy some toys and k more to buy some clothes How many more tickets did Dave use to buy toys than he did to buy clothes?,( j - k )
609,609,609,609,609,609,609,609,609,609,"A grocery store had i bottles of regular soda, j bottles of diet soda and k apples. How many bottles did they have total?",( i + j )
610,610,610,610,610,610,610,610,610,610,There are i baskets of peaches. Each basket has j red peaches and k green peaches. How many peaches are in the baskets altogether?,( ( j + k ) * i )
611,611,611,611,611,611,611,611,611,611,Paul got a box of i crayons for his birthday. During the school year he gave j crayons to his friends while he lost k crayons. How many crayons did he have left?,( i - ( j + k ) )
612,612,612,612,612,612,612,612,612,612,Some campers went rowing in the morning while i campers went rowing in the afternoon. If a total of j campers went rowing that day How many campers went rowing in the morning?,( j - i )
613,613,613,613,613,613,613,613,613,613,He then went to see the oranges being harvested. He found out that they harvest i sacks per day and discard j of them. How many sacks of oranges will they have after k days of harvest?,( ( i - j ) * k )
614,614,614,614,614,614,614,614,614,614,Next on his checklist is wax to stick the feathers together. If he has i g of wax and right now he just needs j g Total how many grams of wax do the feathers require?,( i + j )
615,615,615,615,615,615,615,615,615,615,Jerry had i books and j action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more books than action figures were on his shelf?,( i - ( j + k ) )
616,616,616,616,616,616,616,616,616,616,Matthew gave i crackers to each his friends. If he had j crackers How many friends did he give crackers to?,( j / i )
617,617,617,617,617,617,617,617,617,617,Katie had i new games and j old games. Her friends had k new games. How many more games does Katie have than her friends?,( ( i + j ) - k )
618,618,618,618,618,618,618,618,618,618,i children were riding on the bus. At the bus stop j more children got on the bus. How many children are on the bus now?,( i + j )
619,619,619,619,619,619,619,619,619,619,Josh had i marbles in his collection. He found j marbles. How many marbles does he have now?,( i + j )
620,620,620,620,620,620,620,620,620,620,Jake brought i balloons to the park. If Jake brought j more balloons than the number of balloons that Allan brought How many balloons did Allan bring to the park?,( i - j )
621,621,621,621,621,621,621,621,621,621,At the arcade Dave had won i tickets and lost j tickets. If he used k to buy some toys How many tickets did Dave have left?,( ( i - j ) - k )
622,622,622,622,622,622,622,622,622,622,During summer break i kids from Lawrence county go to camp and the other j kids stay home. An additional k kids from outside the county attended the camp. About how many kids are in Lawrence county?,( i + j )
623,623,623,623,623,623,623,623,623,623,Edward had $ i. He spent $ j. How much money does Edward have now?,( i - j )
624,624,624,624,624,624,624,624,624,624,For Gwen's birthday she received i dollars from her dad. Her mom gave her j more dollars. If she spent k dollars. How much more money did she receive from her dad than she did from her mom?,( i - j )
625,625,625,625,625,625,625,625,625,625,Robin's hair was i inches long. It grew by j inches. Then he cut off k inches. How long is his hair now?,( ( i - k ) + j )
626,626,626,626,626,626,626,626,626,626,Edward spent $ i to buy j books each book costing him the same amount of money. Now he has $ k. How much did Edward have before he spent his money?,( i + k )
627,627,627,627,627,627,627,627,627,627,During summer break i kids from Lawrence county go to camp and the other j kids stay home. An additional k kids from outside the county attended the camp. How many kids in total attended the camp?,( i + k )
628,628,628,628,628,628,628,628,628,628,Baker made i cakes and j pastries. If he sold k pastries and l cakes How many more cakes than pastries did baker sell?,( l - k )
629,629,629,629,629,629,629,629,629,629,"After a typhoon, i trees in Haley's backyard died. If she had grown j trees initially How many trees does she have left?",( j - i )
630,630,630,630,630,630,630,630,630,630,Paco had i sweet cookies and j salty cookies. He ate k sweet cookies and l salty cookies. How many more salty cookies than sweet cookies did he eat?,( l - k )
631,631,631,631,631,631,631,631,631,631,"A grocery store had i bottles of regular soda, j bottles of diet soda and k apples. How many more bottles of regular soda than diet soda did they have?",( i - j )
632,632,632,632,632,632,632,632,632,632,Carol was sending out birthday invitations to i friends. She bought j packs each one having the same number of invitations. How many invitations are in each pack?,( i / j )
633,633,633,633,633,633,633,633,633,633,Jake has i fewer peaches and j more apples than Steven. Steven has k peaches and l apples. How many apples does Jake have?,( j + l )
634,634,634,634,634,634,634,634,634,634,Josh had i marbles in his collection. Jack gave him j marbles. How many marbles does Josh have now?,( i + j )
635,635,635,635,635,635,635,635,635,635,Faye had i packs of pencils each one having j pencils. She was placing her pencils into rows with k pencils in each row. How many pencils does she have?,( i * j )
636,636,636,636,636,636,636,636,636,636,Jake has i more apples and j fewer peaches than Steven. Steven has k peaches and l apples. How many peaches does Jake have?,( k - j )
637,637,637,637,637,637,637,637,637,637,Rebecca wants to split a collection of eggs into i groups. Rebecca has j eggs and k marbles. How many eggs will each group have?,( j / i )
638,638,638,638,638,638,638,638,638,638,Jack received i emails and sent j letters in the morning. He then received k emails and sent l letters in the afternoon. How many emails did Jack send in the day?,( j + l )
639,639,639,639,639,639,639,639,639,639,"Rachel had to complete i pages of math homework, j pages of reading homework and k more pages of biology homework. How many more pages of reading homework than biology homework did she have?",( j - k )
640,640,640,640,640,640,640,640,640,640,Dan has $ i. He bought some candy bar for $ j each one costing $ k. How many candy bar did he buy?,( j / k )
641,641,641,641,641,641,641,641,641,641,"Lucy went to the grocery store. She bought i packs of cookie, j packs of cake and k packs of chocolate. How many packs of groceries did she buy in all?",( ( i + j ) + k )
642,642,642,642,642,642,642,642,642,642,The school has i grades and each grade has j students How many students were there in total?,( i * j )
643,643,643,643,643,643,643,643,643,643,The cave is i feet deep and they are already at j feet. If they are travelling at speed of k How much farther until they reach the end of the cave?,( i - j )
644,644,644,644,644,644,644,644,644,644,Bobby had i pieces of candy. He ate some pieces of candy. If he has j pieces of candy left How many pieces of candy did Bobby eat?,( i - j )
645,645,645,645,645,645,645,645,645,645,Baker sold i cakes. If he had made j cakes initially How many more cakes did baker make than those he sold?,( j - i )
646,646,646,646,646,646,646,646,646,646,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that i visitors came to the Buckingham palace that day. If there were j visitors the previous day and k visitors the day before that How many visited the Buckingham palace before that day?",( j + k )
647,647,647,647,647,647,647,647,647,647,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that i visitors came to the Buckingham palace on the previous day. If there were j visitors on that day How many more visitors visited the Buckingham palace on that day than on the previous day?",( j - i )
648,648,648,648,648,648,648,648,648,648,In Haley's class i are boys who love to play marbles. If Haley has j marbles and wants to keep k marbles for herself How many will each of the boys receive?,( ( j - k ) / i )
649,649,649,649,649,649,649,649,649,649,Matthew had i crackers and j cakes. If Matthew gave equal numbers of crackers and cakes to his k friends How many crackers did each person eat?,( i / k )
